ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,HOA Fee
40938935,0,3700,1050000,1050000,1500,3,2,0,N,2,1963,0
40936717,5,3700,1050000,1111000,1370,3,2,1,Y,2,1989,0
40893552,15,3700,1050000,1125000,1424,4,2,0,Y,2,1984,0
40894374,14,3700,1050000,1125000,1523,3,3,0,Y,2,1955,0
40931288,24,3700,1050000,1020000,1200,3,2,0,Y,2,1961,0
40962990,7,3700,1050000,1150000,1288,2,1,1,Y,2,1988,81
40913407,7,3700,1050000,1155000,1305,3,2,0,Y,2,1972,0
40941434,2,3700,1050000,1180000,1409,4,2,0,Y,2,1976,0
40849501,13,3700,1050000,1095000,1972,4,4,0,Y,2,1960,0
40871617,12,3700,1050000,1090000,1902,3,2,1,Y,2,1963,0
40853358,14,3700,1050000,1100000,1788,4,2,0,Y,2,1977,0
40943133,2,3700,1050000,1050000,1232,4,2,0,N,2,1959,0
40922465,35,3700,1050000,975000,1248,3,2,0,N,0,1964,0
40865785,26,3700,1050000,1000000,1644,3,2,0,Y,2,1965,0
40886153,24,3700,1050000,1015000,1487,3,2,0,Y,2,1986,0
40852377,10,3700,1050000,1152000,951,3,1,0,Y,1,1952,0
ML81764670,12,3700,1050000,1085000,1476,4,2,0,Y,2,1972,0
ML81786945,71,3700,1050000,976000,1249,3,2,0,Y,2,1963,0
40899463,70,3700,1050000,976000,1249,3,2,0,Y,2,1963,0
40929536,40,3700,1050000,930000,1716,3,2,0,Y,1,1959,0
ML81734540,41,3700,1050000,1004000,2093,4,3,1,Y,2,2013,132
ML81762798,39,3700,1050000,900000,1741,5,3,0,Y,2,1959,0
ML81835756,5,3700,1050000,1250000,1337,4,2,0,Y,2,1963,0
ML81753593,23,3700,1050000,1027000,1507,4,2,0,Y,2,1967,0
40959891,7,3700,1050000,1200000,1376,2,2,1,Y,2,1988,81
40873957,12,3700,1050000,1045000,1180,4,2,0,Y,2,1962,0
40859855,10,3700,1050000,1120100,1748,3,2,0,Y,2,1967,0
40910065,17,3700,1050000,1040000,1551,4,2,0,Y,2,1962,0
40866212,11,3700,1050000,1120000,1706,4,2,1,Y,2,1984,0
40912435,12,3700,1050000,1025000,1390,4,2,0,Y,2,1960,216
40891405,11,3700,1050000,1200051,1294,3,2,0,Y,2,1958,0
ML81785117,8,3700,1050000,1160000,1507,4,2,0,Y,2,1967,0
40890473,19,3700,1058000,1015000,1344,3,2,0,Y,2,1960,0
40867630,8,3700,1058000,1116000,1400,4,2,0,Y,2,1978,0
ML81751613,25,3700,1058000,1028000,1581,4,2,0,Y,2,1963,0
40868791,14,3700,1058000,1028000,1581,4,2,0,Y,2,1964,0
40894516,9,3700,1058850,1193391,1554,3,2,0,Y,2,1925,0
40847664,55,3700,1058888,930000,1118,3,2,0,Y,2,1959,0
40851729,70,3700,1058888,1050000,1948,4,3,0,N,0,1961,0
40906668,40,3700,1059000,1050000,1451,3,2,0,Y,2,1963,0
40964812,6,3700,1059000,1400000,2100,5,3,0,Y,1,1962,0
40939864,4,3700,1059000,1260000,1396,4,2,0,Y,2,1959,0
40866890,6,3700,1059800,1070000,1422,3,2,1,Y,2,1995,0
40851884,39,3700,1060000,1050000,1384,3,2,1,Y,2,1996,42
40907132,34,3700,1060000,1035000,1504,3,2,0,Y,2,1965,250
40904275,29,3700,1060000,1065000,1480,3,2,0,Y,2,1973,0
40859670,18,3700,1060000,1210000,1610,4,2,0,Y,2,1968,0
40891287,1,3700,1060000,1060000,1432,3,2,0,Y,2,1958,0
40858958,12,3700,1065000,1180000,1524,3,2,0,Y,2,1955,0
ML81744813,11,3700,1065000,1180000,1524,3,2,0,Y,2,1955,0
40904819,7,3700,1068000,1050000,1370,3,2,1,Y,2,1989,0
ML81821675,5,3700,1068000,1138000,1579,3,2,0,Y,2,1972,0
40879245,7,3700,1069000,1160000,1581,4,2,0,Y,2,1963,0
40927397,12,3700,1069000,1134000,1736,4,2,0,Y,2,1962,0
40957151,5,3700,1069000,1120000,1157,3,2,0,Y,2,1959,0
40860680,5,3700,1069888,1060000,2093,4,3,1,Y,2,2014,132
40873647,14,3700,1069950,1075000,1387,4,2,0,Y,2,1966,0
40923469,11,3700,1069999,1070000,1496,4,2,0,Y,2,1976,0
40893798,5,3700,1070000,1230000,1913,3,2,0,Y,2,1964,0
40918661,11,3700,1070000,1150000,1008,3,1,0,Y,2,1953,0
40856639,9,3700,1074800,1075000,1320,3,2,0,Y,2,1964,150
40946940,6,3700,1074888,1250000,1317,3,2,0,Y,2,1966,0
40913438,12,3700,1074950,1069000,1736,4,2,0,Y,2,1962,0
40899735,5,3700,1075000,1125000,1544,4,2,0,Y,2,1972,0
BA321066113,24,3700,1075000,1091500,1644,3,2,2,Y,2,2014,149
40908700,4,3700,1075000,1100000,1901,4,2,0,Y,2,1963,0
40852272,10,3700,1075000,1100000,1451,3,3,0,Y,2,2008,95
40858446,25,3700,1075000,1130000,1424,4,2,0,Y,2,1962,0
40943901,12,3700,1075000,1280000,1243,3,2,0,Y,2,1977,0
40859854,10,3700,1075000,1170000,1684,4,2,0,Y,2,1961,0
ML81786587,5,3700,1075000,1125000,1544,4,2,0,Y,2,1972,0
ME20062295,33,3700,1075888,1030000,1291,3,2,0,Y,2,1977,0
40925172,28,3700,1075888,1030000,1291,3,2,0,Y,2,1977,0
40958877,13,3700,1078000,1260000,1219,3,2,0,Y,2,1977,0
ML81844857,14,3700,1078000,1100000,1961,5,2,0,Y,2,1961,0
ME19003137,104,3700,1079000,1020000,1931,3,2,0,Y,2,1956,175
ME18075073,102,3700,1079000,1055000,1387,4,2,0,Y,2,1964,0
40850456,103,3700,1079000,1020000,1931,3,2,0,Y,2,1956,175
ML81822812,8,3700,1080000,1197000,1655,2,2,1,Y,2,1991,84
40893859,8,3700,1080000,1167000,1404,3,2,0,Y,2,1961,0
40877431,41,3700,1080000,1088500,1416,3,2,1,Y,2,1989,0
40951693,5,3700,1080000,1268000,1376,2,2,1,Y,2,1988,81
40960941,22,3700,1080000,1140000,1163,3,2,0,Y,2,1955,0
40932506,17,3700,1080000,1100000,1117,3,2,0,Y,2,1995,0
40892497,0,3700,1080000,1080000,1484,3,2,1,Y,2,1989,80
ML81854579,5,3700,1080000,1138888,1555,3,2,1,Y,2,1985,220
ML81859007,6,3700,1080000,1238888,1148,3,2,0,Y,2,1960,0
40951699,11,3700,1080000,1211500,1066,3,1,0,Y,2,1960,0
ML81828594,7,3700,1080800,1200000,1166,3,2,0,Y,1,1953,0
40844950,33,3700,1081650,1065000,1910,5,3,0,Y,2,1960,0
40852640,7,3700,1082200,1108855,1964,4,2,0,Y,2,1975,0
40884962,40,3700,1084999,1080000,1706,4,2,1,Y,2,1984,0
40896146,162,3700,1085000,1110000,1422,3,2,1,Y,2,1994,0
40915342,6,3700,1085000,1150394,1416,3,2,1,Y,2,1989,0
ML81783438,169,3700,1085000,1110000,1422,3,2,1,Y,2,1994,0
40896641,8,3700,1085000,1185000,1390,3,2,0,Y,2,1970,0
ME18069838,78,3700,1088000,1030000,1526,3,2,0,Y,2,1960,150
40862231,8,3700,1088000,1105000,1509,4,2,1,Y,2,1997,90
40841860,69,3700,1088000,1030000,1526,3,2,0,Y,2,1960,150
40921038,6,3700,1088000,1160000,1434,3,2,0,Y,2,1962,0
40901782,4,3700,1088000,1110000,1556,4,2,0,Y,2,1968,0
ML81799657,28,3700,1088000,1065000,1436,4,2,0,Y,2,1968,0
40926446,12,3700,1088000,1210000,1305,3,2,0,Y,2,1970,0
40897630,7,3700,1088000,1100000,1588,4,2,0,Y,2,1965,180
40911104,23,3700,1088000,1065000,1436,4,2,0,Y,2,1968,0
40941901,10,3700,1088000,1275000,1376,3,2,0,Y,2,1975,0
ML81747962,24,3700,1088000,1045000,1148,3,2,0,Y,2,1959,0
40960732,5,3700,1088000,1158000,1500,4,2,0,Y,2,1961,0
40862839,5,3700,1088000,1111000,1732,3,1,1,Y,2,1953,150
40920358,8,3700,1088000,1157000,1797,4,2,0,Y,2,1965,0
ML81748843,6,3700,1088000,1105000,1509,4,2,1,Y,2,1997,90
40930527,5,3700,1088000,1220000,1690,3,2,0,Y,2,1961,0
ML81810942,6,3700,1088000,1160000,1434,3,2,0,Y,2,1962,0
40856381,20,3700,1088800,1150000,1577,3,2,0,Y,2,1962,0
40933493,7,3700,1088801,1325000,2249,4,2,1,Y,2,1963,0
40960734,7,3700,1088888,1188000,1588,3,2,0,Y,2,1963,185
40839231,89,3700,1088888,1088888,1314,4,2,0,Y,2,1960,0
40917679,4,3700,1088888,1200000,1680,4,3,0,Y,2,1958,180
40945963,14,3700,1088888,1210000,1537,3,2,1,Y,2,1997,85
40930062,10,3700,1088888,1289000,1543,3,2,0,Y,1,1953,0
BA321077467,11,3700,1089000,1155000,1712,3,2,2,Y,2,2014,149
40858431,29,3700,1089000,1020000,1736,4,2,0,Y,2,1962,0
40944470,7,3700,1089000,1325000,1584,3,2,0,Y,2,1960,0
40886770,10,3700,1089000,1100000,1375,3,2,0,Y,2,1960,180
ML81801486,82,3700,1089000,1081000,1445,3,2,0,Y,2,1960,0
40934282,9,3700,1089000,1125000,1056,3,2,0,N,0,1958,0
40850561,3,3700,1089900,1110000,1917,4,4,1,Y,2,2007,110
ML81728224,42,3700,1089950,1041515,1915,3,2,0,Y,2,1958,150
ML81803082,8,3700,1089950,1120000,2688,6,3,0,Y,2,1964,0
40914142,8,3700,1089950,1120000,2688,6,3,0,Y,2,1964,0
40843126,42,3700,1089950,1041515,1915,3,2,0,Y,2,1958,150
ML81792999,14,3700,1090000,1060000,1380,4,2,0,Y,2,1986,0
40893076,29,3700,1090000,1120000,1586,4,3,1,Y,2,1953,0
ML81749928,14,3700,1090000,1080000,1000,3,1,0,Y,2,1960,0
40957637,3,3700,1090000,1190000,1296,3,2,0,Y,2,1962,0
40904750,14,3700,1090000,1060000,1380,4,2,0,Y,2,1986,0
40923078,20,3700,1090000,1075000,1444,4,2,0,Y,2,1962,0
40928237,6,3700,1090000,1234000,1412,3,2,0,Y,2,1960,0
ML81819078,10,3700,1090000,1050000,1724,4,2,1,Y,2,1993,110
ML81814013,17,3700,1090000,1075000,1444,4,2,0,Y,2,1962,0
ML81829067,2,3700,1090000,1248010,1400,4,2,0,Y,2,1971,0
40855756,9,3700,1091000,1060000,1446,3,2,1,Y,2,1987,90
40877141,57,3700,1095000,1075000,1550,3,2,0,Y,2,1955,180
ME20027546,5,3700,1095000,1078000,1522,3,2,0,Y,2,1966,0
40850240,26,3700,1095000,1085000,1340,4,2,0,Y,2,1954,0
ME19025701,11,3700,1095000,1200000,1530,3,2,0,Y,2,1964,0
40957978,5,3700,1095000,1225000,1256,3,2,0,Y,2,1965,0
40857243,38,3700,1095000,1063000,1390,3,2,0,Y,2,1971,0
40904691,5,3700,1095000,1078000,1522,3,2,0,Y,2,1966,0
40884058,11,3700,1095000,1065000,1198,3,2,0,Y,2,1959,0
40863482,11,3700,1095000,1200000,1530,3,2,0,Y,2,1964,0
40939311,11,3700,1096000,1210500,1434,3,2,0,Y,2,1961,0
40937869,10,3700,1098000,1201001,1853,4,2,1,Y,2,1989,260
40963850,5,3700,1098000,1295000,1434,3,2,0,Y,2,1962,0
40924242,6,3700,1098000,1220000,1372,3,2,0,Y,2,1972,0
40923061,5,3700,1098000,1175000,1481,3,2,1,Y,2,1988,119
ML81814616,6,3700,1098000,1220000,1372,3,2,0,Y,2,1972,0
SF478282,45,3700,1098000,1051000,1434,4,2,0,N,0,1962,0
40916490,5,3700,1098000,1364000,1703,4,2,0,Y,2,1967,0
40877176,4,3700,1098000,1130000,1622,3,3,0,Y,2,1961,0
40912422,0,3700,1098000,1080053,1494,4,2,0,Y,2,1970,0
40846913,33,3700,1098000,1040000,1214,3,2,0,Y,2,1986,0
40945435,27,3700,1098000,1100000,1238,3,2,0,Y,2,1960,180
40882087,20,3700,1098000,1089980,1496,4,2,0,Y,2,1978,0
40915940,10,3700,1098000,1240000,1400,4,2,0,Y,2,1969,0
ML81789038,68,3700,1098000,1165000,1607,3,2,1,Y,2,1989,0
40922808,4,3700,1098000,1240000,1557,4,2,0,Y,2,1964,0
40947587,5,3700,1098000,1310121,1486,3,2,1,Y,2,1987,88
40915989,25,3700,1098000,1075000,1671,3,2,0,Y,2,1959,0
40837012,82,3700,1098000,1098000,1716,4,2,0,Y,2,1957,150
40895087,10,3700,1098000,1153000,1496,4,2,0,Y,2,1976,0
40858708,38,3700,1098000,1042000,2170,4,3,0,Y,2,1959,0
40889024,7,3700,1098000,1108000,1481,3,2,1,Y,2,1988,119
40843842,33,3700,1098000,1051000,1434,4,2,0,Y,2,1962,0
40892736,0,3700,1098000,1150000,1606,3,3,0,Y,2,1953,0
40949768,8,3700,1098000,1250000,1684,4,2,0,Y,2,1964,0
40876737,20,3700,1098000,1086000,1599,4,3,1,Y,2,2012,266
40863617,15,3700,1098000,1050000,2093,4,3,1,Y,2,2014,132
ML81735494,9,3700,1098000,1140500,1198,3,2,0,Y,2,1959,0
ML81732250,32,3700,1098000,1040000,1214,3,2,0,Y,2,1986,0
40957389,9,3700,1098000,1225000,1112,3,2,0,Y,2,1987,120
ML81813285,1,3700,1098000,1175000,1481,3,2,1,Y,2,1988,119
ML81750326,12,3700,1098000,1120000,1534,3,2,0,Y,2,1961,0
40942994,12,3700,1098000,1230000,1629,3,2,0,Y,2,1970,0
40850210,9,3700,1098000,1140500,1198,3,2,0,Y,2,1959,0
40907387,40,3700,1098000,1140000,1772,3,2,1,Y,2,2010,92
40915322,7,3700,1098000,1310100,1476,4,2,0,Y,2,1972,0
40863909,6,3700,1098000,1130000,2036,4,3,1,Y,2,2009,121
40859801,13,3700,1098800,1120000,1324,3,2,1,Y,2,1988,119
40871176,107,3700,1098800,1037800,2092,3,2,0,Y,2,1960,0
40944501,8,3700,1098800,1138000,1394,3,2,1,Y,2,1985,127
ML81846575,8,3700,1098800,1260000,1249,3,2,0,Y,2,1963,0
ML81745751,13,3700,1098800,1120000,1324,3,2,1,Y,2,1988,119
40926199,3,3700,1098880,1200000,1420,3,2,0,Y,2,1959,0
40963227,14,3700,1098888,1145666,1296,2,2,1,Y,2,1988,81
40911596,6,3700,1098888,1215000,1581,3,2,0,Y,2,1962,0
40859777,11,3700,1098888,1140000,1390,3,2,0,Y,2,1970,0
40965127,2,3700,1098888,1300000,1714,4,2,0,Y,2,1969,0
40843676,35,3700,1098950,1075000,1411,3,2,0,Y,2,1962,155
40881368,26,3700,1099000,1065000,1523,3,2,0,Y,2,1971,0
ML81752295,25,3700,1099000,1100000,1354,3,2,1,Y,2,1988,90
ML81753583,65,3700,1099000,1006000,1986,4,3,0,Y,2,1962,0
40922652,13,3700,1099000,1055000,1340,4,2,0,Y,2,1954,0
ML81788441,92,3700,1099000,956025,2184,3,3,0,Y,2,1977,0
40939213,0,3700,1099000,1090000,1241,3,2,0,Y,2,1984,0
40938342,7,3700,1099000,1300000,1316,3,2,0,Y,2,1980,0
40881014,13,3700,1099000,1151000,1593,3,2,0,Y,2,1971,0
40880890,9,3700,1099000,1160000,1679,3,2,0,Y,2,1961,0
40906114,7,3700,1099000,1105000,1694,3,2,0,Y,2,1962,0
40943521,15,3700,1099000,1232000,1459,3,2,0,Y,2,1970,0
40864895,6,3700,1099000,1191000,1830,4,2,0,Y,2,1971,0
40959557,11,3700,1099000,1225000,1180,3,2,0,Y,2,1977,0
40869640,7,3700,1099000,1175000,1811,4,2,0,Y,2,1968,0
40883711,33,3700,1099000,1099000,1662,3,2,0,Y,2,1963,0
40873409,9,3700,1099000,1150000,1446,3,2,1,Y,2,1987,90
40911788,6,3700,1099000,1106000,1503,3,2,0,Y,2,1977,0
40955943,0,3700,1099000,1175000,1120,3,2,0,Y,2,1955,0
40872728,27,3700,1099000,1110000,1738,4,3,1,Y,2,2010,285
40845288,36,3700,1099000,1135000,1656,4,2,0,Y,2,1964,0
40866013,25,3700,1099000,1100000,1354,3,2,1,Y,2,1988,90
40916722,6,3700,1099000,1155000,1917,3,4,1,Y,2,2007,138
40964491,23,3700,1099000,1200000,1360,3,1,0,N,0,1958,0
40889669,45,3700,1099000,1015000,1302,3,2,0,Y,2,1961,0
40934545,15,3700,1099000,1092000,1056,3,2,0,Y,2,1958,0
ML81827676,11,3700,1099000,1050000,950,3,1,0,N,0,1957,0
40862624,60,3700,1099000,1110000,1422,3,2,0,Y,2,1967,0
40964732,4,3700,1099000,1350000,1696,4,2,0,Y,2,1961,0
40858765,7,3700,1099000,1120000,1347,4,2,0,Y,2,1963,0
40863891,23,3700,1099000,1010000,1298,3,2,0,Y,2,1975,0
40857630,7,3700,1099000,1195000,1451,3,2,1,Y,2,1987,90
40922860,9,3700,1099000,1150000,1577,4,2,0,Y,2,1963,0
40964787,5,3700,1099000,1300000,1446,3,2,0,Y,2,2007,0
40931545,9,3700,1099000,1133000,1312,3,2,0,Y,2,1986,0
40851250,7,3700,1099000,1055000,1754,4,2,0,Y,2,1963,0
40950663,7,3700,1099000,1099000,1181,3,2,0,Y,2,1959,0
ML81789876,30,3700,1099000,1050000,1376,4,2,0,Y,2,1984,0
ML81771791,7,3700,1099000,1150000,1736,4,2,0,Y,2,1962,0
ML81838168,13,3700,1099000,1100061,1242,3,2,0,Y,2,1964,0
ML81737198,41,3700,1099000,1075000,1614,3,2,1,Y,2,1994,0
ML81817055,5,3700,1099000,1260000,1624,3,2,0,Y,2,1961,0
40952935,27,3700,1099000,1150000,1219,3,2,0,Y,2,1977,0
40924735,12,3700,1099000,1170000,1475,3,2,0,Y,2,1978,0
40867202,66,3700,1099000,1006000,1986,4,3,0,Y,2,1962,0
40888871,33,3700,1099000,1068000,2448,4,3,0,Y,2,1964,0
40903810,30,3700,1099000,1050000,1376,4,2,0,Y,2,1984,0
40901917,10,3700,1099800,1209888,1318,3,2,0,Y,2,1960,0
40898038,15,3700,1099800,1259996,1246,3,2,0,Y,2,1957,0
40895391,6,3700,1099800,1115000,1316,3,2,0,Y,2,1980,0
40853109,16,3700,1099888,1105000,1243,3,2,0,Y,2,1977,0
40856002,29,3700,1099888,1045000,1734,3,2,0,Y,2,1962,0
40892915,3,3700,1099888,1100000,1324,3,2,1,Y,2,1988,119
40908612,19,3700,1099888,1088000,1398,3,2,1,Y,2,1988,90
40897585,7,3700,1099900,1255000,2053,5,3,0,Y,2,1978,0
40899007,10,3700,1099900,1166000,1739,3,2,0,Y,2,1965,0
40953943,9,3700,1099900,1210000,1451,3,2,1,Y,2,1986,0
40878463,19,3700,1099900,1080000,2149,4,2,1,Y,2,1991,125
40867043,9,3700,1099900,1118888,1697,4,3,0,Y,2,1966,0
40858303,9,3700,1099900,1231313,1763,4,3,0,Y,2,1994,0
40874127,56,3700,1099900,1075000,1812,5,2,1,Y,2,1962,0
40864150,12,3700,1099950,1205000,1871,4,2,1,Y,2,1978,0
40853418,9,3700,1099950,1115000,2258,3,2,0,Y,2,1963,150
40851860,13,3700,1099950,1102500,1889,4,2,1,Y,2,1977,0
40926615,3,3700,1099950,1250000,1482,4,2,0,Y,2,1965,0
40904939,6,3700,1099950,1115000,1856,4,2,0,N,0,1949,0
40868964,23,3700,1099999,1100000,2610,6,4,0,Y,2,1961,0
40931691,3,3700,1099999,1250000,1347,3,2,0,Y,2,1962,0
40848959,15,3700,1099999,1140000,1355,3,2,0,Y,2,1956,0
40937636,4,3700,1099999,1275000,1554,4,2,1,Y,2,1959,0
40926091,10,3700,1099999,1160000,1481,3,2,1,Y,2,1988,119
40854769,41,3700,1099999,995275,1523,4,2,0,Y,2,1958,0
ML81814431,8,3700,1099999,1241000,1847,4,3,0,Y,2,1961,0
40895295,15,3700,1100000,1110000,1422,3,2,1,Y,2,1994,0
ML81736182,24,3700,1100000,1150000,1607,3,2,1,Y,2,1988,90
40851130,10,3700,1100000,1150000,1628,3,2,0,Y,2,1966,0
40869382,2,3700,1100000,1125000,1382,3,2,0,Y,2,1972,0
ML81819100,4,3700,1100000,1105000,1400,4,2,0,Y,2,1969,0
40930725,0,3700,1100000,1105000,1400,4,2,0,Y,2,1969,0
ME19062035,9,3700,1100000,1150000,1542,4,2,0,Y,2,1958,150
40859753,33,3700,1100000,1100000,1354,3,2,1,Y,2,1986,0
ME221104854,9,3700,1100000,1075000,1620,3,2,0,Y,2,1964,0
40866158,21,3700,1100000,1135000,1596,3,2,0,Y,1,1962,0
40880276,9,3700,1100000,1150000,1542,4,2,0,Y,2,1958,150
40921417,19,3700,1100000,1200000,1460,3,2,1,Y,2,1989,66
40896135,8,3700,1100000,1252000,1305,3,2,0,Y,2,1972,0
40907201,32,3700,1100000,1075000,1639,4,3,1,Y,2,2011,279
40915904,7,3700,1100000,1130000,2411,5,2,0,Y,2,1957,0
40959863,0,3700,1100000,1220000,1302,3,2,0,Y,2,1962,0
40939361,23,3700,1100000,1185000,1429,3,2,1,Y,2,1959,0
40935397,9,3700,1100000,1265000,1387,4,2,0,Y,2,1966,0
40926974,6,3700,1100000,1260000,1593,4,2,0,Y,2,1964,0
40922686,4,3700,1100000,1180000,1390,3,2,0,Y,2,1969,0
40863132,10,3700,1100000,1075000,1550,4,3,0,Y,2,1996,0
ME20081641,6,3700,1100000,1285000,1796,4,3,0,Y,2,1965,0
40898621,21,3700,1100000,1055000,1380,3,2,0,Y,2,1986,0
40867297,20,3700,1100000,1142500,1852,3,2,0,Y,2,1955,150
40961071,5,3700,1100000,1300000,1108,3,2,0,Y,2,1960,0
40938531,0,3700,1100000,1100000,1905,5,2,0,Y,2,1961,44
40851156,15,3700,1100000,1100000,2045,4,2,0,Y,2,1965,0
40916316,37,3700,1100000,1084000,1320,3,2,0,Y,2,1960,180
40956952,13,3700,1100000,1020000,1080,3,2,0,Y,2,1958,0
40865063,3,3700,1100000,1205000,1100,2,2,0,Y,2,1955,0
40922797,6,3700,1100000,1225000,1390,3,2,0,Y,2,1971,0
40871019,36,3700,1100000,1065000,1472,3,2,0,Y,2,1939,0
40923425,7,3700,1100000,1175000,1399,4,2,0,Y,2,1965,0
40905887,10,3700,1100000,1125000,1680,3,2,0,Y,2,1963,0
40904089,7,3700,1100000,1200000,1562,4,2,0,Y,2,1985,0
40948980,3,3700,1100000,1230000,1100,3,2,0,Y,2,1954,216
40864790,7,3700,1100000,1090000,1579,3,2,0,Y,2,1972,0
ML81838292,7,3700,1100000,1435000,1241,3,2,0,Y,2,1985,0
40890115,8,3700,1100000,1115000,1753,4,2,0,Y,2,1959,0
40894689,0,3700,1100000,1125000,1733,3,2,0,Y,2,1968,0
40913220,9,3700,1100000,1130000,1556,4,2,0,Y,2,1962,0
ML81824333,17,3700,1100000,1194444,1476,4,2,0,Y,2,1972,0
ML81839888,13,3700,1100000,1300000,1302,4,2,0,Y,2,1960,0
40949789,8,3700,1100000,1380000,1748,3,2,0,Y,2,1960,0
ML81843728,0,3700,1100000,1185000,2060,3,2,0,Y,2,1977,0
ML81811788,10,3700,1100000,1180000,1390,3,2,0,Y,2,1969,0
ML81836312,3,3700,1100000,1275000,1148,3,2,0,Y,2,1957,0
ML81852445,10,3700,1100000,1310000,1470,3,2,0,Y,2,1959,0
40874633,33,3700,1100000,1089000,1647,4,2,1,Y,2,1987,90
40858316,13,3700,1100000,1150000,2000,4,3,0,Y,2,2008,115
40872861,108,3700,1100000,1036000,1502,4,2,0,Y,2,1958,180
40867666,20,3700,1100000,1050000,1114,4,2,0,N,0,1954,0
40952234,38,3700,1100000,1080000,1448,3,2,0,Y,2,1971,0
40911453,7,3700,1110000,1110000,1479,3,2,0,Y,2,1962,0
40907788,8,3700,1111168,1170000,1608,4,2,0,Y,2,1966,216
40867985,10,3700,1118800,1150000,1386,4,2,0,Y,2,1985,0
ML81769226,14,3700,1120000,1120000,1738,4,3,1,Y,2,2010,285
40883670,88,3700,1120000,1080000,1902,5,3,0,Y,2,1956,180
40882822,14,3700,1120000,1120000,1738,4,3,1,Y,2,2010,285
40859899,22,3700,1120888,1070000,1405,4,2,0,Y,2,1963,0
40852474,16,3700,1124000,1130000,1424,4,2,0,Y,2,1961,0
40862376,33,3700,1124888,1090000,1435,3,2,0,Y,2,1981,0
40868291,32,3700,1124888,1125000,2190,3,3,0,Y,4,1964,0
40876648,84,3700,1125000,1128000,1544,3,2,0,Y,2,1960,0
40898268,58,3700,1125000,1019000,973,3,1,0,Y,2,1957,0
40880615,8,3700,1125000,1160000,1576,3,2,0,Y,2,1968,0
40956949,13,3700,1125000,1165000,1644,3,3,0,Y,2,2014,149
40937981,7,3700,1125000,1330000,1645,3,2,0,Y,2,1964,0
40901336,6,3700,1125000,1130000,1811,3,2,0,Y,2,1965,0
40959553,44,3700,1125000,1150000,1585,3,2,0,N,0,1961,0
40959144,4,3700,1125000,1330000,1250,3,2,0,Y,2,1960,0
ML81775579,45,3700,1125000,1105000,1688,4,3,0,Y,1,1959,0
40949039,11,3700,1125000,1360000,1750,3,2,0,Y,2,1960,0
ML81761679,83,3700,1125000,1128000,1544,3,2,0,Y,2,1960,0
40949542,7,3700,1125000,1350000,1256,3,2,0,Y,2,1967,0
40929565,7,3700,1128000,1286000,1820,4,3,0,Y,2,1958,216
40912342,13,3700,1128000,1110000,1050,3,2,0,Y,1,1954,0
40883143,14,3700,1128000,1179000,1164,3,2,0,Y,2,1957,0
ML81838667,10,3700,1128000,1300000,1629,3,2,0,Y,2,1970,0
ML81791145,39,3700,1128800,1110000,1445,3,2,0,Y,2,1961,0
40888413,14,3700,1128888,1150000,1638,3,2,1,Y,2,1988,88
40874777,12,3700,1129000,1150000,1166,3,2,0,Y,2,1960,0
40885568,6,3700,1129000,1175000,1579,3,2,0,Y,2,1971,0
40857785,26,3700,1129000,1090000,1340,3,2,0,Y,2,1963,0
40925842,44,3700,1129000,1150000,1496,4,2,0,Y,2,1976,0
40903022,34,3700,1129900,1080000,1988,4,2,1,Y,2,1993,0
40866282,44,3700,1129900,1060000,1735,4,2,0,Y,2,1958,0
40921913,7,3700,1130000,1236000,1484,3,2,0,Y,2,1965,0
ML81810202,11,3700,1130850,1215000,1503,4,2,0,Y,2,1976,0
40920477,11,3700,1130850,1215000,1503,4,2,0,Y,2,1976,0
40941008,5,3700,1130888,1361000,1204,3,2,0,Y,2,1962,0
40890353,7,3700,1132000,1213600,1840,4,2,0,Y,2,1965,0
40961386,8,3700,1135000,1160000,1243,3,2,0,Y,2,1977,0
ML81790788,7,3700,1135000,1215000,1369,3,2,0,Y,1,1950,0
ML81820549,2,3700,1136000,1300000,1607,3,2,1,Y,2,1989,90
40905957,13,3700,1138000,1180600,1842,4,4,0,Y,2,1960,0
ML81732407,31,3700,1138000,1168000,1298,3,2,0,Y,2,1976,0
ML81792383,5,3700,1138000,1180000,1645,4,2,0,Y,2,1965,0
40873051,14,3700,1138800,1150786,1646,3,2,0,Y,2,1958,0
40938621,9,3700,1139000,1321240,1576,3,2,0,Y,2,1964,0
40914715,8,3700,1139000,1180000,1399,4,2,0,Y,2,1965,0
ML81739786,6,3700,1139000,1181000,1214,3,2,0,Y,2,1985,0
40854219,6,3700,1139000,1181000,1214,3,2,0,Y,2,1985,0
40870137,57,3700,1139888,1060000,1537,4,2,0,Y,2,1987,0
40909821,22,3700,1140000,1260000,1848,3,2,1,Y,2,1991,125
40886946,66,3700,1145000,1125000,1826,4,2,1,Y,2,1991,48
ML81756470,49,3700,1145000,1145000,1811,4,2,0,Y,2,1960,145
ML81756527,7,3700,1145000,1208000,1817,5,3,0,Y,2,1985,0
ML81809253,17,3700,1148000,1250000,1008,3,1,0,Y,2,1953,0
40919526,17,3700,1148000,1250000,1008,3,1,0,Y,2,1953,0
40966316,8,3700,1148000,1436000,1363,3,2,1,Y,2,1986,0
40853963,21,3700,1148000,1138000,1481,3,2,1,Y,2,1987,119
