ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Lot SqFt,HOA Fee,Closing Date
40949454,9,3700,"$1,348,000 ","$1,575,000 ",1611,3,2,1,Y,2,1988,"3,500",48,7/1/21
40950722,0,3700,"$1,550,000 ","$1,550,000 ",1579,3,2,0,Y,2,1972,"5,800",,7/1/21
40950506,0,3700,"$2,298,000 ","$2,600,000 ",2570,4,3,0,Y,2,1998,"5,568",105,7/1/21
40951603,6,3700,"$2,299,000 ","$2,550,000 ",3472,4,3,,Y,3,1991,"9,742",,7/1/21
ML81844635,14,3500,"$1,298,888 ","$1,530,000 ",1423,3,2,,Y,2,1954,"7,995",,7/2/21
40950197,9,3700,"$888,000 ","$1,083,000 ",1005,2,2,0,Y,2,1973,"4,080",,7/2/21
40951552,13,3700,"$960,000 ","$1,155,000 ",1156,3,2,0,Y,2,1958,"5,000",,7/2/21
40949701,21,3700,"$999,888 ","$1,125,000 ",1067,3,2,,Y,2,1962,"5,700",,7/2/21
ML81844857,14,3700,"$1,078,000 ","$1,100,000 ",1961,5,2,,Y,2,1961,"6,286",,7/2/21
ML81839620,16,3700,"$1,225,000 ","$1,280,000 ",1422,3,2,1,Y,2,1994,"4,000",,7/2/21
40946239,16,3700,"$1,225,000 ","$1,280,000 ",1422,3,2,1,Y,2,1994,"4,000",,7/2/21
ML81844762,5,3700,"$1,288,000 ","$1,410,000 ",1621,3,2,,Y,2,1958,"6,600",,7/2/21
40950336,7,3700,"$1,288,888 ","$1,550,000 ",1802,3,2,0,Y,2,1966,"7,445",,7/2/21
40951945,5,3700,"$1,348,000 ","$1,591,000 ",1762,3,2,0,Y,2,1977,"7,534",,7/2/21
40951238,7,3700,"$1,499,000 ","$1,710,000 ",1638,4,2,1,Y,2,1993,"5,678",,7/2/21
40950100,17,3700,"$1,525,000 ","$1,470,000 ",1858,4,3,1,Y,2,2019,0,150,7/2/21
40952144,11,3700,"$1,589,000 ","$1,902,000 ",1736,4,2,0,Y,2,1956,"11,046",,7/2/21
40951564,7,3700,"$1,649,950 ","$1,810,000 ",1627,4,2,0,Y,2,1968,"8,200",,7/2/21
40951273,8,3700,"$1,799,000 ","$2,066,000 ",2035,4,2,1,Y,2,2017,"3,366",150,7/2/21
40952900,8,3700,"$3,688,000 ","$4,200,000 ",5169,5,4,1,Y,3,1995,"20,662",,7/2/21
40951777,19,3700,"$4,999,888 ","$4,925,000 ",8096,6,6,1,Y,5,1993,"16,179",,7/2/21
ML81844477,8,3700,"$999,800 ","$1,220,000 ",1151,3,2,,Y,2,1958,"5,300",,7/6/21
ML81846629,8,3500,"$1,548,800 ","$1,800,000 ",2869,4,3,1,Y,2,2016,"3,566",149,7/7/21
40951754,21,3700,"$1,158,888 ","$1,265,000 ",1448,4,2,,N,2,1960,"6,144",,7/7/21
ML81846672,8,3700,"$1,180,000 ","$1,200,000 ",1629,3,2,,Y,2,1969,"3,833",,7/7/21
40950030,9,3700,"$1,200,000 ","$1,320,000 ",951,3,1,,Y,1,1954,"5,300",,7/7/21
40949569,14,3700,"$1,225,000 ","$1,350,000 ",1354,3,2,1,Y,2,1987,"3,227",,7/7/21
40951316,11,3700,"$1,288,000 ","$1,455,000 ",1305,3,2,0,Y,2,1971,"6,332",,7/7/21
40950327,11,3700,"$1,399,000 ","$1,530,000 ",1855,4,2,1,Y,2,1991,"5,537",260,7/7/21
40950113,25,3700,"$1,399,000 ","$1,525,000 ",1868,3,3,0,Y,2,1960,"7,474",,7/7/21
40952269,4,3700,"$1,488,000 ","$1,760,000 ",1577,4,3,1,Y,2,1969,"6,000",,7/7/21
40949645,4,3700,"$2,288,000 ","$2,700,000 ",2404,4,2,1,Y,3,1979,"10,777",,7/7/21
40952201,9,3700,"$1,150,000 ","$1,200,000 ",1712,3,2,1,Y,2,2011,"2,566",149,7/8/21
40948623,4,3700,"$1,595,000 ","$1,875,000 ",2310,3,2,1,Y,2,1955,"9,529",216,7/8/21
ML81848195,7,3700,"$1,899,888 ","$2,320,000 ",2651,4,3,1,Y,2,2017,"5,025",149,7/8/21
ML81847005,7,3500,"$1,198,000 ","$1,305,000 ",1638,3,2,1,Y,2,1987,"3,314",88,7/9/21
40955403,7,3700,"$849,000 ","$873,000 ",950,3,1,0,Y,1,1954,"5,000",,7/9/21
40955297,4,3700,"$899,000 ","$1,130,000 ",1767,3,2,0,Y,2,1955,"5,760",,7/9/21
40950061,19,3700,"$1,200,000 ","$1,371,000 ",1737,3,2,1,Y,2,1989,"3,800",88,7/9/21
ML81846483,10,3700,"$1,298,000 ","$1,352,000 ",1567,4,2,,Y,2,1955,"5,225",,7/9/21
40948627,6,3700,"$1,328,000 ","$1,450,000 ",1930,4,2,0,Y,2,1961,"5,400",,7/9/21
ML81842213,6,3700,"$1,899,888 ","$2,300,000 ",2142,6,3,,Y,2,1962,"7,475",,7/9/21
40946434,28,3700,"$2,398,000 ","$2,378,000 ",2631,3,4,0,Y,2,2021,"8,402",196,7/9/21
40951806,8,3700,"$3,111,000 ","$3,211,111 ",4233,4,4,1,Y,4,1996,"20,059",,7/9/21
40951665,4,3700,"$4,498,950 ","$4,700,000 ",5717,5,5,2,Y,3,1998,"70,248",1000,7/9/21
40950204,8,3700,"$1,198,000 ","$1,350,000 ",1563,4,3,0,Y,2,1987,"3,500",88,7/12/21
ML81846779,8,3700,"$1,298,000 ","$1,415,000 ",1248,2,2,,Y,2,1969,"3,230",,7/12/21
40952516,9,3700,"$1,698,800 ","$1,950,000 ",2538,4,2,1,Y,2,1999,"5,580",21,7/12/21
ML81847214,7,3700,"$998,000 ","$1,216,200 ",1131,3,2,,Y,2,1963,"5,500",,7/13/21
40954151,4,3700,"$1,175,000 ","$1,287,053 ",1456,4,2,,Y,2,1961,"5,700",,7/13/21
40952449,6,3700,"$1,238,888 ","$1,285,000 ",1799,4,2,1,Y,2,1989,"3,875",,7/13/21
ML81846131,5,3700,"$1,249,000 ","$1,358,400 ",1273,3,2,,Y,2,1960,"6,080",59,7/13/21
40952660,11,3700,"$1,308,888 ","$1,551,000 ",1933,4,2,1,Y,2,1963,"6,200",,7/13/21
40952501,6,3700,"$1,400,000 ","$1,730,000 ",1721,4,2,0,Y,2,1960,"10,827",140,7/13/21
40951222,10,3700,"$1,838,000 ","$1,971,791 ",1919,3,2,1,Y,2,1968,"6,800",,7/13/21
40953292,7,3700,"$1,848,000 ","$2,250,000 ",1916,4,2,0,Y,2,1964,"8,453",,7/13/21
ML81848071,7,3500,"$1,388,000 ","$1,668,000 ",2154,4,3,1,Y,2,2016,"3,002",149,7/14/21
40951699,11,3700,"$1,080,000 ","$1,211,500 ",1066,3,1,0,Y,2,1960,"7,344",,7/14/21
40952763,6,3700,"$1,249,000 ","$1,320,000 ",1607,3,2,1,Y,2,1989,"2,700",,7/14/21
40952576,12,3700,"$1,395,000 ","$1,635,000 ",1708,4,2,0,Y,2,1972,"8,169",,7/14/21
40953475,8,3700,"$1,889,950 ","$2,102,000 ",2266,4,2,1,Y,2,1955,"9,902",216,7/14/21
40955524,2,3700,"$1,199,888 ","$1,600,000 ",1748,4,2,0,Y,2,1962,"8,236",,7/15/21
ML81847797,7,3700,"$1,238,888 ","$1,270,000 ",2000,3,3,,Y,2,1957,"9,014",,7/15/21
40952085,16,3700,"$1,300,000 ","$1,445,000 ",1645,3,2,,Y,2,1966,"6,114",,7/15/21
40953648,6,3700,"$1,348,888 ","$1,575,000 ",2011,4,3,0,Y,2,1962,"9,744",,7/15/21
40953214,9,3700,"$1,350,000 ","$1,605,000 ",1728,4,3,0,Y,2,1962,"5,974",,7/15/21
40953020,11,3700,"$1,385,000 ","$1,550,000 ",1234,3,2,0,Y,2,1961,"6,000",,7/15/21
40953373,6,3700,"$1,398,000 ","$1,615,000 ",1748,3,2,0,Y,2,1967,"6,851",,7/15/21
ML81848702,10,3700,"$1,549,800 ","$1,705,000 ",2000,4,2,,Y,2,1953,"5,353",,7/15/21
ML81847484,3,3700,"$2,298,000 ","$2,650,000 ",2624,4,3,,Y,2,1978,"12,078",,7/15/21
ML81843767,21,3700,"$2,970,000 ","$3,350,000 ",3561,4,3,1,Y,4,1995,"34,921",327,7/15/21
ML81847350,10,3500,"$1,328,000 ","$1,450,000 ",1824,4,2,1,Y,2,1988,"3,050",65,7/16/21
ML81849282,4,3700,"$889,000 ","$985,000 ",925,3,1,,,0,1956,"5,300",,7/16/21
SF421555838,9,3700,"$899,000 ","$1,100,000 ",1005,3,2,0,,0,1963,"6,380",,7/16/21
40951375,0,3700,"$998,000 ","$990,000 ",1120,3,2,0,Y,2,1955,"5,450",,7/16/21
40953909,4,3700,"$1,199,000 ","$1,350,000 ",1452,3,2,,Y,2,1964,"7,200",,7/16/21
40954872,7,3700,"$1,200,000 ","$1,400,000 ",1581,4,2,0,Y,2,1963,"8,694",,7/16/21
40953355,8,3700,"$1,300,000 ","$1,465,000 ",1674,4,2,0,Y,2,1977,"5,763",,7/16/21
40952083,12,3700,"$1,388,000 ","$1,420,000 ",1647,3,2,,Y,2,1972,"3,984",485,7/16/21
ML81846795,8,3700,"$1,598,800 ","$1,750,000 ",1812,4,2,1,Y,2,1989,"4,381",33,7/16/21
ML81848511,6,3700,"$2,180,000 ","$2,336,000 ",3443,5,4,,Y,2,1964,"7,084",,7/16/21
ML81853690,1,3700,"$3,288,000 ","$3,500,000 ",4011,4,3,1,Y,4,1998,"20,848",205,7/16/21
40953295,13,3700,"$1,388,888 ","$1,600,000 ",1869,4,3,0,Y,2,1960,"6,528",,7/17/21
40954925,7,3700,"$799,000 ","$853,000 ",990,2,1,0,N,0,1950,"5,429",,7/19/21
40956428,7,3700,"$850,000 ","$900,000 ",1033,2,1,0,Y,1,1948,"6,760",,7/19/21
40958378,0,3700,"$975,000 ","$1,005,500 ",1176,3,1,0,Y,1,1948,"9,000",,7/19/21
40952351,9,3700,"$1,195,000 ","$1,460,000 ",1234,4,2,,Y,2,1975,"6,351",,7/19/21
40948785,6,3700,"$1,298,000 ","$1,430,000 ",2140,4,2,,Y,2,1961,"6,325",,7/19/21
ML81849763,4,3700,"$1,298,888 ","$1,410,000 ",1301,3,2,,Y,2,1986,"4,500",,7/19/21
40953527,14,3700,"$1,439,950 ","$1,440,000 ",1632,4,3,0,Y,2,1980,"6,669",,7/19/21
40954776,1,3700,"$1,489,950 ","$1,711,000 ",1968,4,3,0,Y,2,1963,"7,875",216,7/19/21
40956998,6,3700,"$2,798,000 ","$3,225,000 ",3729,5,4,0,Y,3,1992,"16,077",,7/19/21
ML81828398,108,3700,"$4,280,000 ","$4,205,000 ",5672,5,5,2,Y,4,2010,"19,376",61,7/19/21
ML81848322,10,3500,"$998,000 ","$1,230,000 ",1136,3,2,,Y,2,1955,"6,133",,7/20/21
ML81851842,9,3700,"$869,000 ","$1,000,000 ",1629,3,2,,Y,2,1969,"3,620",,7/20/21
40953094,7,3700,"$1,049,000 ","$1,000,000 ",1444,4,2,0,Y,2,1969,"3,440",,7/20/21
40955943,0,3700,"$1,099,000 ","$1,175,000 ",1120,3,2,,Y,2,1955,"9,384",,7/20/21
40954031,12,3700,"$1,265,000 ","$1,320,000 ",1481,3,2,1,Y,2,1988,"4,206",129,7/20/21
ML81841415,18,3700,"$1,268,888 ","$1,268,888 ",1390,3,2,,Y,2,1970,"5,629",,7/20/21
ML81848300,6,3700,"$1,269,000 ","$1,481,000 ",1582,3,2,1,Y,2,1990,"2,700",,7/20/21
40952318,11,3700,"$1,349,888 ","$1,500,000 ",1988,4,2,1,Y,2,1992,"3,656",50,7/20/21
40953883,5,3700,"$1,488,000 ","$1,720,000 ",1892,3,2,0,Y,2,1975,"5,985",,7/20/21
ML81848264,6,3700,"$2,998,000 ","$3,300,000 ",3118,5,3,,Y,2,1958,"16,554",,7/20/21
40944026,78,3700,"$4,998,950 ","$4,772,750 ",6787,5,5,1,Y,4,2015,"145,490",,7/20/21
ML81847334,11,3500,"$1,498,000 ","$1,500,000 ",2293,4,2,1,Y,2,1969,"8,610",,7/21/21
40957525,1,3700,"$1,275,000 ","$1,350,000 ",1230,2,2,0,Y,2,1972,"4,399",465,7/21/21
40944274,9,3700,"$1,630,000 ","$1,705,888 ",2095,4,2,0,Y,3,1975,"8,050",,7/21/21
40954097,19,3700,"$850,000 ","$850,000 ",1158,3,1,0,N,0,1943,"5,500",,7/22/21
40948090,27,3700,"$1,275,000 ","$1,275,000 ",1484,3,2,0,Y,2,1965,"6,447",,7/22/21
40954452,6,3700,"$2,098,950 ","$2,500,000 ",2856,4,4,,Y,2,2016,"4,192",197,7/22/21
40954980,3,3700,"$3,250,000 ","$3,500,000 ",4550,5,5,,Y,3,2020,"8,315",,7/22/21
ML81851031,1,3500,"$1,198,900 ","$1,380,000 ",1409,4,2,,Y,2,1977,"5,564",,7/23/21
40954001,5,3700,"$999,999 ","$1,275,000 ",1452,3,2,0,Y,2,1962,"6,177",,7/23/21
40954490,7,3700,"$1,200,000 ","$1,420,000 ",1241,3,2,0,Y,2,1982,"4,050",,7/23/21
40957275,9,3700,"$1,249,900 ","$1,525,000 ",1344,3,2,0,Y,2,1959,"9,768",,7/23/21
40954064,10,3700,"$1,299,000 ","$1,485,000 ",1756,4,3,,N,0,1953,"5,218",,7/23/21
40955024,5,3700,"$1,398,000 ","$1,550,000 ",1688,3,2,0,Y,2,1970,"6,499",,7/23/21
40954520,7,3700,"$1,448,000 ","$1,781,000 ",1982,3,2,1,Y,2,1989,"4,000",105,7/23/21
40951912,21,3700,"$1,588,880 ","$1,600,000 ",2029,3,3,1,Y,2,2021,"3,355",288,7/23/21
40954531,3,3700,"$2,040,000 ","$2,470,000 ",2539,4,3,,Y,3,1990,"7,020",72,7/23/21
40954556,7,3700,"$2,699,950 ","$2,920,000 ",3454,4,5,,Y,2,1961,"16,911",216,7/23/21
ML81848406,10,3700,"$1,448,000 ","$1,468,000 ",1930,4,3,1,Y,2,2016,"1,813",144,7/26/21
40954479,7,3700,"$1,590,000 ","$1,660,000 ",2200,5,3,0,Y,2,1993,"4,775",,7/26/21
40954563,7,3700,"$1,799,888 ","$2,000,000 ",2173,4,3,0,Y,2,1986,"8,750",,7/26/21
40954480,8,3700,"$1,199,900 ","$1,335,000 ",1619,3,2,0,Y,2,1962,"5,700",,7/27/21
40954493,7,3700,"$1,449,000 ","$1,520,000 ",1504,3,2,0,Y,2,1986,"9,605",,7/27/21
40955609,7,3700,"$2,325,000 ","$2,580,000 ",2674,4,3,0,Y,2,1988,"6,500",,7/27/21
40949008,8,3700,"$998,000 ","$1,115,000 ",1241,3,1,0,Y,1,1912,"7,500",,7/28/21
40953663,12,3700,"$1,288,000 ","$1,525,000 ",1988,4,2,1,Y,2,1990,"4,276",50,7/28/21
40955034,6,3700,"$1,525,888 ","$1,780,000 ",2044,4,2,0,Y,2,1962,"6,200",44,7/28/21
40955828,7,3700,"$1,599,000 ","$1,725,000 ",2052,4,3,,Y,2,1985,"6,279",,7/28/21
40954674,6,3700,"$1,599,950 ","$1,650,000 ",1830,4,2,0,Y,2,1972,"5,766",,7/28/21
ML81848168,8,3500,"$1,688,800 ","$1,775,000 ",2508,5,3,,Y,2,1964,"6,500",,7/29/21
ME221056177,40,3700,"$1,199,900 ","$1,225,000 ",1662,3,2,1,,2,1985,"3,798",127,7/29/21
40955436,12,3700,"$1,225,000 ","$1,381,239 ",1736,4,2,0,Y,2,1962,"7,490",,7/29/21
40955936,5,3700,"$1,329,000 ","$1,330,000 ",1278,3,2,0,Y,2,1962,"5,600",,7/29/21
40953879,14,3700,"$1,348,888 ","$1,245,000 ",1320,3,2,0,Y,2,1960,"7,249",225,7/29/21
40955406,5,3700,"$1,390,000 ","$1,665,000 ",1763,4,3,0,Y,2,1994,"4,476",,7/29/21
ML81851642,12,3500,"$995,000 ","$1,168,800 ",1272,3,2,,Y,2,1960,"6,003",,7/30/21
ML81851064,3,3500,"$1,098,000 ","$1,250,000 ",1472,3,2,,Y,1,1964,"8,190",216,7/30/21
ML81846575,8,3700,"$1,098,800 ","$1,260,000 ",1249,3,2,,Y,2,1963,"6,301",,7/30/21
40953943,9,3700,"$1,099,900 ","$1,210,000 ",1451,3,2,1,Y,2,1986,"3,243",,7/30/21
40956336,10,3700,"$1,299,000 ","$1,325,000 ",1476,4,2,0,Y,2,1976,"5,605",,7/30/21
40954467,6,3700,"$1,399,000 ","$1,591,000 ",1593,4,2,0,Y,2,1973,"6,205",,7/30/21
40956222,11,3700,"$1,498,000 ","$1,528,000 ",1370,3,2,,Y,2,1970,"4,428",34,7/30/21
40956101,5,3700,"$1,498,000 ","$1,701,000 ",1740,4,2,0,Y,2,1962,"6,000",,7/30/21
ML81849874,9,3700,"$1,548,888 ","$1,800,000 ",1992,4,2,1,Y,2,1978,"6,871",,7/30/21
40956569,2,3700,"$1,699,000 ","$1,800,000 ",1912,3,2,1,Y,2,1961,"8,114",,7/30/21
40954738,13,3700,"$1,848,000 ","$2,210,000 ",2164,4,2,1,Y,2,1977,"8,694",,7/30/21
40956161,5,3700,"$2,200,000 ","$2,210,000 ",3076,5,4,0,Y,2,1964,"6,000",,7/30/21
ML81848480,22,3500,"$1,199,000 ","$1,250,000 ",1384,3,2,1,Y,2,1989,"3,508",,8/2/21
40952935,27,3700,"$1,099,000 ","$1,150,000 ",1219,3,2,0,Y,2,1977,"4,822",,8/2/21
ME221071926,7,3700,"$1,287,000 ","$1,265,000 ",1636,4,2,0,,2,1959,"9,016",,8/2/21
40955997,6,3700,"$1,349,888 ","$1,620,000 ",1861,4,2,0,Y,2,1962,"5,700",,8/2/21
40955493,9,3700,"$1,500,000 ","$1,718,000 ",1542,3,2,0,Y,2,1976,"6,142",,8/2/21
40956011,6,3700,"$1,549,000 ","$1,700,000 ",2240,4,2,1,Y,2,1994,"5,161",,8/2/21
ML81849429,16,3500,"$1,395,000 ","$1,428,888 ",1760,4,3,,Y,2,1965,"9,539",,8/3/21
40957151,5,3700,"$1,069,000 ","$1,120,000 ",1157,3,2,0,Y,2,1959,"6,600",,8/3/21
40955521,13,3700,"$1,199,900 ","$1,390,000 ",2025,4,2,1,Y,2,1959,"6,251",,8/3/21
ML81850797,6,3700,"$1,369,000 ","$1,572,000 ",1148,3,2,,Y,2,1956,"5,500",,8/3/21
40902341,130,3700,"$1,488,888 ","$1,418,000 ",2341,4,3,1,Y,2,2020,"4,198",247,8/3/21
40956152,7,3700,"$1,498,800 ","$1,605,000 ",2206,4,3,0,Y,2,1984,"6,938",,8/3/21
40953578,20,3700,"$1,550,000 ","$1,712,000 ",1536,3,2,,Y,2,1965,"8,000",,8/3/21
40955945,8,3700,"$2,499,000 ","$2,850,000 ",2648,4,3,0,Y,2,1988,"11,760",78,8/3/21
40914473,185,3700,"$2,499,888 ","$2,400,000 ",4842,5,3,1,Y,3,1989,"10,001",,8/3/21
40953532,26,3700,"$899,900 ","$920,000 ",1166,3,2,0,N,0,1953,"5,538",,8/4/21
40954294,7,3700,"$1,274,988 ","$1,300,000 ",1246,3,2,0,Y,2,1954,"7,414",,8/4/21
40957126,4,3700,"$1,288,000 ","$1,515,000 ",1700,3,2,,Y,2,1960,"6,452",,8/4/21
40955930,7,3700,"$1,388,000 ","$1,600,000 ",1576,3,2,0,Y,2,1967,"6,412",,8/4/21
40956626,4,3700,"$1,400,000 ","$1,650,000 ",2184,4,3,0,Y,2,1977,"5,994",,8/4/21
40954953,8,3700,"$2,299,888 ","$2,773,888 ",3905,6,4,0,Y,2,1976,"9,899",,8/4/21
40952234,38,3700,"$1,100,000 ","$1,080,000 ",1448,3,2,0,Y,2,1971,"3,120",,8/5/21
40956964,4,3700,"$3,098,950 ","$3,150,000 ",3836,6,4,,Y,3,1978,"12,184",,8/5/21
ML81850032,15,3700,"$949,900 ","$1,040,000 ",1112,3,2,,Y,1,1954,"5,000",,8/6/21
40956558,7,3700,"$1,199,000 ","$1,250,000 ",1336,3,2,0,Y,2,1960,"6,828",,8/6/21
40962219,0,3700,"$1,300,000 ","$1,490,000 ",1132,3,2,0,Y,2,1954,"8,750",,8/6/21
40954708,16,3700,"$1,349,000 ","$1,349,000 ",1762,4,2,1,Y,2,1988,"4,020",129,8/6/21
40956016,8,3700,"$1,399,000 ","$1,485,000 ",1912,3,2,0,Y,2,1996,"10,731",,8/6/21
40956814,6,3700,"$1,499,000 ","$1,580,000 ",2185,4,3,0,Y,2,1961,"8,379",,8/6/21
40956641,12,3700,"$1,588,000 ","$1,870,000 ",1694,4,2,0,Y,2,1964,"6,970",,8/6/21
ML81851617,6,3500,"$1,498,000 ","$1,700,000 ",2325,4,3,,Y,2,2010,"4,258",205,8/9/21
ML81849243,14,3700,"$948,000 ","$935,000 ",1148,3,2,,Y,2,1970,"3,189",,8/9/21
40955033,14,3700,"$1,198,000 ","$1,400,000 ",1453,3,2,0,Y,2,1976,"4,725",,8/9/21
ME221074446,15,3700,"$1,295,000 ","$1,352,000 ",1468,3,2,0,,2,1957,"6,534",,8/9/21
40956874,11,3700,"$1,488,000 ","$1,575,000 ",1815,4,2,0,Y,2,1969,"8,200",,8/9/21
ML81850324,6,3500,"$1,260,000 ","$1,260,000 ",1119,3,2,,Y,2,1954,"5,400",,8/10/21
40956713,8,3700,"$990,000 ","$1,005,000 ",1689,3,2,1,Y,2,1989,"2,317",155,8/10/21
40956591,10,3700,"$1,188,000 ","$1,352,000 ",1400,3,2,0,Y,2,1961,"7,121",,8/10/21
40958739,6,3700,"$1,200,000 ","$1,380,000 ",1347,3,2,0,Y,2,1963,"6,600",,8/10/21
ML81850051,22,3700,"$1,299,000 ","$1,325,000 ",1961,5,2,1,,0,1961,"7,215",,8/10/21
40959931,0,3700,"$1,359,000 ","$1,650,000 ",1794,3,2,1,Y,2,1963,"7,980",,8/10/21
40956199,21,3700,"$1,399,000 ","$1,470,000 ",1797,4,2,1,Y,2,1965,"5,700",,8/10/21
40954799,7,3700,"$1,425,000 ","$1,522,000 ",1811,4,2,0,Y,2,1968,"5,800",,8/10/21
40956305,10,3700,"$1,440,000 ","$1,575,000 ",1904,4,3,,Y,2,1994,"4,008",,8/10/21
40956970,8,3700,"$1,780,000 ","$1,928,000 ",2917,5,3,0,Y,2,1979,"9,137",,8/10/21
40949134,63,3700,"$8,998,000 ","$8,680,000 ",9931,6,6,1,Y,5,2015,"55,684",101,8/10/21
40958906,5,3700,"$990,000 ","$1,075,000 ",1036,3,1,0,Y,2,1960,"5,400",,8/11/21
ML81851272,13,3700,"$995,000 ","$1,010,000 ",1152,3,2,,Y,2,1960,"5,500",,8/11/21
40956949,13,3700,"$1,125,000 ","$1,165,000 ",1644,3,3,0,Y,2,2014,"1,418",149,8/11/21
40957482,12,3700,"$1,288,000 ","$1,400,000 ",1298,3,2,0,Y,2,1977,"6,033",,8/11/21
40956704,5,3700,"$1,298,000 ","$1,400,000 ",1922,4,3,1,Y,2,2008,"2,117",125,8/11/21
40957398,14,3700,"$1,198,888 ","$1,228,000 ",1629,3,2,,Y,2,1969,"5,490",,8/12/21
BA321061538,6,3700,"$1,250,000 ","$1,460,000 ",1241,3,2,0,,2,1982,"4,051",,8/12/21
ML81852242,5,3700,"$1,250,000 ","$1,460,000 ",1241,3,2,,Y,2,1982,"4,050",,8/12/21
40957095,12,3700,"$1,325,000 ","$1,470,000 ",1633,3,2,1,Y,2,1987,"4,500",120,8/12/21
40954952,9,3700,"$1,500,000 ","$1,745,000 ",2208,3,3,0,Y,2,1955,"8,190",,8/12/21
40957665,6,3700,"$1,995,000 ","$2,800,000 ",2662,5,3,,Y,2,1973,"10,192",,8/12/21
40959349,8,3700,"$899,000 ","$1,000,000 ",1167,3,2,0,Y,2,1955,"5,400",,8/13/21
40957870,8,3700,"$949,900 ","$1,165,000 ",1306,3,2,0,Y,2,1967,"5,800",,8/13/21
SF421571799,13,3700,"$998,000 ","$1,218,000 ",1373,3,2,1,,0,1986,"3,150",,8/13/21
40957389,9,3700,"$1,098,000 ","$1,225,000 ",1112,3,2,0,Y,2,1987,"3,600",120,8/13/21
ML81851406,13,3700,"$1,188,000 ","$1,400,000 ",1610,5,3,,Y,2,1960,"6,099",,8/13/21
40957166,13,3700,"$1,197,000 ","$1,200,000 ",1662,3,2,1,Y,2,1985,"3,659",381,8/13/21
40957288,6,3700,"$1,199,151 ","$1,350,000 ",1117,3,2,0,Y,2,1994,"7,437",,8/13/21
ML81852804,12,3700,"$1,429,000 ","$1,490,000 ",1785,3,2,1,Y,2,2008,"1,854",98,8/13/21
40958121,5,3700,"$1,460,000 ","$1,460,000 ",1789,4,2,1,Y,2,1989,"3,875",,8/13/21
40957332,11,3700,"$1,499,000 ","$1,760,000 ",2053,4,2,1,Y,2,1976,"7,632",,8/13/21
40956297,17,3700,"$1,500,000 ","$1,510,000 ",2003,4,3,0,N,0,1959,"6,200",,8/13/21
ML81852702,7,3700,"$1,698,000 ","$1,840,000 ",1935,4,3,,Y,2,1969,"6,000",,8/13/21
40969349,59,3700,"$2,560,000 ","$2,560,000 ",3102,4,3,0,N,3,1987,"15,177",,8/13/21
40957978,5,3700,"$1,095,000 ","$1,225,000 ",1256,3,2,0,Y,2,1965,"6,080",,8/16/21
40959144,4,3700,"$1,125,000 ","$1,330,000 ",1250,3,2,,Y,2,1960,"6,490",,8/16/21
ML81850517,19,3700,"$1,199,000 ","$1,100,000 ",1324,4,2,,Y,2,1961,"6,804",,8/16/21
40957304,6,3700,"$1,199,151 ","$1,410,021 ",1419,4,2,0,Y,2,2015,"5,000",,8/16/21
40957866,8,3700,"$1,225,000 ","$1,410,000 ",1334,3,2,0,Y,2,1960,"8,415",21,8/16/21
40955122,7,3700,"$1,248,888 ","$1,248,888 ",1712,4,2,,Y,2,1954,"5,650",,8/16/21
40956613,7,3700,"$1,288,888 ","$1,458,000 ",1527,5,3,,Y,2,1952,"5,000",,8/16/21
40956697,9,3700,"$1,299,950 ","$1,400,000 ",1512,4,2,0,Y,2,1957,"5,400",,8/16/21
40957787,4,3700,"$1,369,500 ","$1,480,000 ",1670,4,2,0,Y,2,1961,"7,650",21,8/16/21
40957372,9,3700,"$1,500,000 ","$1,708,000 ",1498,4,2,0,Y,2,1980,"6,000",,8/16/21
40951910,22,3700,"$1,626,880 ","$1,610,000 ",2029,3,3,1,Y,2,2021,"3,355",288,8/16/21
40959172,8,3700,"$1,688,800 ","$1,900,000 ",2329,4,3,1,Y,2,1960,"7,009",,8/16/21
40953111,34,3700,"$980,000 ","$980,000 ",987,2,1,,Y,1,1948,"9,695",,8/17/21
40957637,3,3700,"$1,090,000 ","$1,190,000 ",1296,3,2,0,Y,2,1962,"5,700",,8/17/21
ML81852445,10,3700,"$1,100,000 ","$1,310,000 ",1470,3,2,,Y,2,1959,"6,000",,8/17/21
ML81852856,5,3700,"$1,150,000 ","$1,250,000 ",1712,3,2,1,Y,2,2012,"1,448",149,8/17/21
40956850,11,3700,"$1,288,888 ","$1,326,000 ",1118,3,2,0,Y,2,1959,"6,156",,8/17/21
40957502,9,3700,"$1,349,888 ","$1,715,000 ",1936,4,3,0,Y,2,1973,"9,794",,8/17/21
40958634,7,3700,"$1,449,900 ","$1,635,000 ",2177,4,3,,Y,2,1979,"6,325",,8/17/21
40956795,6,3700,"$2,400,000 ","$2,705,000 ",3388,4,3,1,Y,3,2017,"5,400",154,8/17/21
40958055,6,3700,"$2,548,000 ","$2,725,000 ",3135,6,3,1,Y,2,1960,"11,477",,8/17/21
40959747,7,3700,"$939,999 ","$1,178,216 ",1148,3,2,,Y,2,1957,"5,662",,8/18/21
40955662,13,3700,"$949,888 ","$1,015,000 ",1087,3,1,0,N,0,1941,"6,090",,8/18/21
40956981,5,3700,"$1,430,888 ","$1,460,000 ",2206,4,3,0,Y,2,1985,"6,600",,8/18/21
